name,opened_at,area,facilities,plants,notes,district,address,department,phone,image,lon,lat,area_size,search_text,is_dog_forbidden,has_dog_park,has_parking,is_hilly,has_restroom,has_store,has_lawn,has_water
도산근린공원,1997.8.6 ,29816.5㎡ ,도산묘소 동상 도산기념관 화장실 그늘시렁 운동시설 ,은행나무 배롱나무 노각나무 화살나무 무궁화 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강남구,서울특별시 강남구 도산대로45길 20(도산공원),강남구청 공원녹지과,02-3423-6244,http://parks.seoul.go.kr/file/info/view.do?fIdx=1938,127.0350296,37.5246752,29816.5,도산묘소 동상 도산기념관 화장실 그늘시렁 운동시설  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  은행나무 배롱나무 노각나무 화살나무 무궁화 ,False,False,False,False,True,False,False,False
청량공원,1940.3.12 ,762642㎡ ,어른신건강마당 진입광장 휴식광장 입구연못 파고라 조경수원 목교 전망테크 산림종합전시관 야외학습장 도서관 공연장 건강마당 ,소나무 단풍나무 밤나무 국수나무 등 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,성북구,서울특별시 성북구 화랑로18가길 50,성북구청 공원녹지과,02-2241-3683,http://parks.seoul.go.kr/file/info/view.do?fIdx=1939,127.0511145,37.6020055,762642.0,어른신건강마당 진입광장 휴식광장 입구연못 파고라 조경수원 목교 전망테크 산림종합전시관 야외학습장 도서관 공연장 건강마당  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  소나무 단풍나무 밤나무 국수나무 등 ,False,False,False,False,False,False,False,False
초안산근린공원,1971.8.6 ,664905㎡ ,잔디광장 계류 생태연못 녹지대 음수대 생활체육시설 산책로 등 ,소나무 잣나무 상수리나무 무궁화 화살나무 구절초 백리향 잔디 옥잠화 식생매트 등   ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,도봉구,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,02-2091-3754,http://parks.seoul.go.kr/file/info/view.do?fIdx=1940,127.0455446,37.648316,664905.0,잔디광장 계류 생태연못 녹지대 음수대 생활체육시설 산책로 등  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  소나무 잣나무 상수리나무 무궁화 화살나무 구절초 백리향 잔디 옥잠화 식생매트 등   ,False,False,False,False,False,False,True,True
동명근린공원,1989.4.29 ,"95,753.4㎡ ",축구장 족구장 배구장 배드민턴장 농구장 ,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강동구,서울특별시 강동구 고덕2동 229,강동구청 푸른도시과,02-3425-8820,http://parks.seoul.go.kr/file/info/view.do?fIdx=1911,127.1676703,37.5598341,95.0,축구장 족구장 배구장 배드민턴장 농구장  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  ,False,False,False,False,False,False,False,False
마로니에공원,1982.4.29 ,5802㎡ ,야외무대 분수대 조합놀이대 ,은행나무배롱나무노각나무화살나무무궁화 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,종로구,서울특별시 종로구 대학로8길 1,종로구청 도시녹지과,02-2148-2843,http://parks.seoul.go.kr/file/info/view.do?fIdx=1941,127.0027886,37.5802295,5802.0,야외무대 분수대 조합놀이대  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  은행나무배롱나무노각나무화살나무무궁화 ,False,False,False,False,False,False,False,False
자매근린공원,1977.5.1 ,16500㎥ ,앙카라하우스 조형물 파고라4개소 배드민턴장 게이트볼장 화장실 관리실 ,소나무 외 51종 5147주 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,영등포구,서울특별시 영등포구 의사당대로 166 (우) 07324,영등포구청 정원도시과,02-2670-3764,http://parks.seoul.go.kr/file/info/view.do?fIdx=1942,126.9302895,37.5177329,16500.0,앙카라하우스 조형물 파고라4개소 배드민턴장 게이트볼장 화장실 관리실  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  소나무 외 51종 5147주 ,False,False,False,False,True,False,False,False
장지근린공원,2003.6.4 ,585652㎥ ,휴게광장 체력단련장 배드민턴장 ,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,송파구,서울특별시 송파구 장지동 산 11번지,송파구청 공원녹지과,02-400-0978,http://parks.seoul.go.kr/file/info/view.do?fIdx=1943,127.1387,37.4957083,585652.0,휴게광장 체력단련장 배드민턴장  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  ,False,False,False,False,False,False,False,False
명일근린공원,1971.8.6 ,"419,108.4㎡ ",생태연못 초가정자 바닥분수 계류 벽천 어린이놀이터 돌무더기 ,느티나무 버드나무 산수유 왕벚나무 자작나무 자산홍 꽃창포 부처꽃 속새 쑥부쟁이 옥잠화  ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강동구,서울특별시 강동구 상일동 135,강동구청 푸른도시과,02-3425-6445,http://parks.seoul.go.kr/file/info/view.do?fIdx=1944,127.1613641,37.5537143,419.0,생태연못 초가정자 바닥분수 계류 벽천 어린이놀이터 돌무더기  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  느티나무 버드나무 산수유 왕벚나무 자작나무 자산홍 꽃창포 부처꽃 속새 쑥부쟁이 옥잠화  ,False,False,False,False,False,False,False,False
방화근린공원,1996.12.10,72132㎡,다목적운동장 체육시설 원형광장 연못 분수대 어린이놀이터 산책로 파고라 휴게소 ,벚나무 은행나무 참나무류   ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강서구,서울특별시 강서구 금낭화로 176(방화공원),강서구청 공원녹지과,02-2600-4186,http://parks.seoul.go.kr/file/info/view.do?fIdx=1848,126.8132285,37.5819812,72132.0,다목적운동장 체육시설 원형광장 연못 분수대 어린이놀이터 산책로 파고라 휴게소  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  벚나무 은행나무 참나무류   ,False,False,False,False,False,False,False,False
아시아근린공원,1986.4.30,66027.8㎡,송파문화예술회관 야외공연장 부리도 기념비 시와 그림의 광장,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,송파구,서울특별시 송파구 올림픽로 44 (잠실동),송파구청 공원녹지과,02-412-0270,http://parks.seoul.go.kr/file/info/view.do?fIdx=1849,127.0762885,37.5102779,66027.8,송파문화예술회관 야외공연장 부리도 기념비 시와 그림의 광장 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  ,False,False,False,False,False,False,False,False
